root(nselect:0) 	 	 Verbo(nselect:0)
{people}(nselect:9) 	 	 {network army}(nselect:0)
{people}(nselect:9) 	 	 {nationality}(nselect:0)
{people}(nselect:9) 	 	 {peanut gallery}(nselect:0)
{people}(nselect:9) 	 	 {pocket}(nselect:0)
{people}(nselect:9) 	 	 {retreated}(nselect:0)
{people}(nselect:9) 	 	 {sick}(nselect:0)
{people}(nselect:9) 	 	 {tradespeople}(nselect:0)
{people}(nselect:9) 	 	 {wounded, maimed}(nselect:8)
{people}(nselect:9) 	 	 {migration}(nselect:0)
{people}(nselect:9) 	 	 {class, stratum, social class, socio-economic class}(nselect:0)
{people}(nselect:9) 	 	 {nation, land, country}(nselect:1)
{nation, land, country}(nselect:1) 	 	 {Dutch, Dutch people}(nselect:0)
{nation, land, country}(nselect:1) 	 	 {British, British people, Brits}(nselect:0)
{nation, land, country}(nselect:1) 	 	 {English, English people}(nselect:0)
{nation, land, country}(nselect:1) 	 	 {Irish, Irish people}(nselect:0)
{nation, land, country}(nselect:1) 	 	 {French, French people}(nselect:0)
{nation, land, country}(nselect:1) 	 	 {Spanish, Spanish people}(nselect:0)
{nation, land, country}(nselect:1) 	 	 {Swiss, Swiss people}(nselect:0)
{people}(nselect:9) 	 	 {poor people, poor}(nselect:0)
{people}(nselect:9) 	 	 {rich people, rich}(nselect:0)
{people}(nselect:9) 	 	 {populace, public, world}(nselect:0)
{people}(nselect:9) 	 	 {coevals, contemporaries, generation}(nselect:0)
{people}(nselect:9) 	 	 {lobby}(nselect:0)
{people}(nselect:9) 	 	 {clientele, patronage, business}(nselect:0)
{people}(nselect:9) 	 	 {rank and file}(nselect:0)
{people}(nselect:9) 	 	 {smart money}(nselect:0)
{people}(nselect:9) 	 	 {unconfessed}(nselect:0)
{people}(nselect:9) 	 	 {unemployed people, unemployed}(nselect:0)
{people}(nselect:9) 	 	 {womankind}(nselect:0)
{people}(nselect:9) 	 	 {chosen people}(nselect:0)
{people}(nselect:9) 	 	 {population}(nselect:3)
{population}(nselect:3) 	 	 {home front}(nselect:0)
{group, grouping}(nselect:4) 	 	 {collection, aggregation, accumulation, assemblage}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {procession}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {pharmacopoeia}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {string}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {wardrobe}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {wardrobe}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {population, universe}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {armamentarium}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {art collection}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {backlog}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {battery}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {block}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {book, rule book}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {book}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {bottle collection}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {bunch, lot, caboodle}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {coin collection}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {collage}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {content}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {ensemble, tout ensemble}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {corpus}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {crop}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {tenantry}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {findings}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {flagging}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {flinders}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {pack}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {hand, deal}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {long suit}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {herbarium}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {stamp collection}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {statuary}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {sum, summation, sum total}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {agglomeration}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {gimmickry}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {nuclear club}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {pile, heap, mound, agglomerate, cumulation, cumulus}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {mass}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {combination}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {congregation}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {hit parade}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {Judaica}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {kludge}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {library, program library, subroutine library}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {library}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {mythology}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {biota, biology}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {fauna, zoology}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {petting zoo}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {set}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {Victoriana}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {class, category, family}(nselect:5)
{class, category, family}(nselect:5) 	 	 {grammatical category, syntactic category}(nselect:0)
{class, category, family}(nselect:5) 	 	 {substitution class, paradigm}(nselect:0)
{class, category, family}(nselect:5) 	 	 {brass family}(nselect:0)
{class, category, family}(nselect:5) 	 	 {violin family}(nselect:0)
{class, category, family}(nselect:5) 	 	 {woodwind family}(nselect:0)
{class, category, family}(nselect:5) 	 	 {stamp}(nselect:0)
{class, category, family}(nselect:5) 	 	 {sex}(nselect:0)
{class, category, family}(nselect:5) 	 	 {declension}(nselect:0)
{class, category, family}(nselect:5) 	 	 {conjugation}(nselect:0)
{class, category, family}(nselect:5) 	 	 {denomination}(nselect:0)
{class, category, family}(nselect:5) 	 	 {histocompatibility complex}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {job lot}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {package, bundle, packet, parcel}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {defense, defence, defense team, defense lawyers}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {prosecution}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {planting}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {signage}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {generally accepted accounting principles, GAAP}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {pantheon}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {Free World}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {Third World}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {Europe}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {Asia}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {North America}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {Central America}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {South America}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {Oort cloud}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {galaxy}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {galaxy, extragalactic nebula}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {fleet}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {fleet}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {fleet}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {repertoire, repertory}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {repertory, repertoire}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {assortment, mixture, mixed bag, miscellany, miscellanea, variety, salmagundi, smorgasbord, potpourri, motley}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {batch, clutch}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {batch}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {rogue's gallery}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {exhibition, exposition, expo}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {convoy}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {aviation, air power}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {vegetation, flora, botany}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {law, jurisprudence}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {menagerie}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {data, information}(nselect:4)
{data, information}(nselect:4) 	 	 {accounting data}(nselect:0)
{data, information}(nselect:4) 	 	 {metadata}(nselect:0)
{data, information}(nselect:4) 	 	 {raw data}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {ana}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {mail, post}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {treasure}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {treasure trove}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {trinketry}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {troponymy, troponomy}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {smithereens}(nselect:0)
{collection, aggregation, accumulation, assemblage}(nselect:0) 	 	 {traffic}(nselect:15)
{traffic}(nselect:15) 	 	 {air traffic}(nselect:0)
{traffic}(nselect:15) 	 	 {commuter traffic}(nselect:0)
{traffic}(nselect:15) 	 	 {pedestrian traffic, foot traffic}(nselect:0)
{traffic}(nselect:15) 	 	 {vehicular traffic, vehicle traffic}(nselect:0)
{group, grouping}(nselect:4) 	 	 {edition}(nselect:0)
{group, grouping}(nselect:4) 	 	 {electron shell}(nselect:0)
{group, grouping}(nselect:4) 	 	 {ethnic group, ethnos}(nselect:0)
{group, grouping}(nselect:4) 	 	 {race}(nselect:0)
{group, grouping}(nselect:4) 	 	 {association}(nselect:0)
{group, grouping}(nselect:4) 	 	 {swarm, cloud}(nselect:0)
{group, grouping}(nselect:4) 	 	 {subgroup}(nselect:0)
{group, grouping}(nselect:4) 	 	 {sainthood}(nselect:0)
{group, grouping}(nselect:4) 	 	 {population}(nselect:0)
{group, grouping}(nselect:4) 	 	 {multitude, masses, mass, hoi polloi, people, the great unwashed}(nselect:0)
{group, grouping}(nselect:4) 	 	 {varna}(nselect:0)
{group, grouping}(nselect:4) 	 	 {circuit}(nselect:0)
{group, grouping}(nselect:4) 	 	 {system, scheme}(nselect:4)
{system, scheme}(nselect:4) 	 	 {language system}(nselect:0)
{system, scheme}(nselect:4) 	 	 {judiciary, judicature, judicatory, judicial system}(nselect:0)
{system, scheme}(nselect:4) 	 	 {economy, economic system}(nselect:0)
{system, scheme}(nselect:4) 	 	 {ecosystem}(nselect:0)
{system, scheme}(nselect:4) 	 	 {social organization, social organisation, social structure, social system, structure}(nselect:0)
{system, scheme}(nselect:4) 	 	 {dragnet}(nselect:0)
{system, scheme}(nselect:4) 	 	 {machinery}(nselect:0)
{system, scheme}(nselect:4) 	 	 {network, web}(nselect:0)
{system, scheme}(nselect:4) 	 	 {nonlinear system}(nselect:0)
{system, scheme}(nselect:4) 	 	 {subsystem}(nselect:0)
{system, scheme}(nselect:4) 	 	 {organism}(nselect:0)
{system, scheme}(nselect:4) 	 	 {syntax}(nselect:0)
{system, scheme}(nselect:4) 	 	 {body}(nselect:0)
{system, scheme}(nselect:4) 	 	 {shebang}(nselect:0)
{system, scheme}(nselect:4) 	 	 {solar system}(nselect:0)
{system, scheme}(nselect:4) 	 	 {water system}(nselect:0)
{system, scheme}(nselect:4) 	 	 {rootage, root system}(nselect:0)
{group, grouping}(nselect:4) 	 	 {series}(nselect:0)
{group, grouping}(nselect:4) 	 	 {actinoid, actinide, actinon}(nselect:0)
{group, grouping}(nselect:4) 	 	 {rare earth, rare-earth element, lanthanoid, lanthanide, lanthanon}(nselect:0)
{group, grouping}(nselect:4) 	 	 {halogen}(nselect:0)
{group, grouping}(nselect:4) 	 	 {citizenry, people}(nselect:6)
{citizenry, people}(nselect:6) 	 	 {country people, countryfolk}(nselect:0)
{citizenry, people}(nselect:6) 	 	 {Achaean, Arcado-Cyprians}(nselect:0)
{citizenry, people}(nselect:6) 	 	 {Aeolian}(nselect:0)
{citizenry, people}(nselect:6) 	 	 {Dorian}(nselect:0)
{citizenry, people}(nselect:6) 	 	 {Ionian}(nselect:0)
{citizenry, people}(nselect:6) 	 	 {electorate}(nselect:0)
{citizenry, people}(nselect:6) 	 	 {governed}(nselect:0)
{abstraction, abstract entity}(nselect:0) 	 	 {attribute}(nselect:0)
{attribute}(nselect:0) 	 	 {state}(nselect:4)
{state}(nselect:4) 	 	 {feeling}(nselect:0)
{feeling}(nselect:0) 	 	 {affect}(nselect:0)
{feeling}(nselect:0) 	 	 {emotion}(nselect:0)
{feeling}(nselect:0) 	 	 {thing}(nselect:0)
{feeling}(nselect:0) 	 	 {glow}(nselect:0)
{feeling}(nselect:0) 	 	 {faintness}(nselect:0)
{feeling}(nselect:0) 	 	 {soul, soulfulness}(nselect:0)
{feeling}(nselect:0) 	 	 {passion, passionateness}(nselect:0)
{feeling}(nselect:0) 	 	 {sentiment}(nselect:0)
{feeling}(nselect:0) 	 	 {complex}(nselect:0)
{feeling}(nselect:0) 	 	 {ambivalence, ambivalency}(nselect:0)
{feeling}(nselect:0) 	 	 {apathy}(nselect:0)
{feeling}(nselect:0) 	 	 {desire}(nselect:0)
{feeling}(nselect:0) 	 	 {sex, sexual urge}(nselect:0)
{feeling}(nselect:0) 	 	 {pleasure, pleasance}(nselect:0)
{feeling}(nselect:0) 	 	 {pain, painfulness}(nselect:0)
{feeling}(nselect:0) 	 	 {pang, stab, twinge}(nselect:0)
{feeling}(nselect:0) 	 	 {liking}(nselect:0)
{feeling}(nselect:0) 	 	 {dislike}(nselect:0)
{feeling}(nselect:0) 	 	 {gratitude}(nselect:0)
{feeling}(nselect:0) 	 	 {ingratitude, ungratefulness}(nselect:0)
{feeling}(nselect:0) 	 	 {unconcern}(nselect:0)
{feeling}(nselect:0) 	 	 {shame}(nselect:0)
{feeling}(nselect:0) 	 	 {pride, pridefulness}(nselect:0)
{feeling}(nselect:0) 	 	 {astonishment, amazement}(nselect:0)
{feeling}(nselect:0) 	 	 {devastation}(nselect:0)
{feeling}(nselect:0) 	 	 {expectation}(nselect:0)
{feeling}(nselect:0) 	 	 {levity}(nselect:0)
{feeling}(nselect:0) 	 	 {gravity, solemnity}(nselect:0)
{feeling}(nselect:0) 	 	 {sensitivity, sensitiveness}(nselect:0)
{feeling}(nselect:0) 	 	 {agitation}(nselect:0)
{feeling}(nselect:0) 	 	 {calmness}(nselect:0)
{feeling}(nselect:0) 	 	 {fearlessness, bravery}(nselect:0)
{feeling}(nselect:0) 	 	 {happiness}(nselect:0)
{feeling}(nselect:0) 	 	 {sadness, unhappiness}(nselect:0)
{feeling}(nselect:0) 	 	 {hope}(nselect:0)
{feeling}(nselect:0) 	 	 {despair}(nselect:0)
{feeling}(nselect:0) 	 	 {affection, affectionateness, fondness, tenderness, heart, warmness, warmheartedness, philia}(nselect:0)
{feeling}(nselect:0) 	 	 {temper, mood, humor, humour}(nselect:0)
{feeling}(nselect:0) 	 	 {sympathy, fellow feeling}(nselect:0)
{feeling}(nselect:0) 	 	 {enthusiasm}(nselect:0)
{feeling}(nselect:0) 	 	 {humility, humbleness}(nselect:4)
{humility, humbleness}(nselect:4) 	 	 {meekness, submission}(nselect:0)
{humility, humbleness}(nselect:4) 	 	 {self-depreciation}(nselect:0)
{state}(nselect:4) 	 	 {condition, status}(nselect:4)
{condition, status}(nselect:4) 	 	 {physical condition, physiological state, physiological condition}(nselect:0)
{physical condition, physiological state, physiological condition}(nselect:0) 	 	 {pathological state}(nselect:0)
{pathological state}(nselect:0) 	 	 {ill health, unhealthiness, health problem}(nselect:0)
{ill health, unhealthiness, health problem}(nselect:0) 	 	 {illness, unwellness, malady, sickness}(nselect:0)
{illness, unwellness, malady, sickness}(nselect:0) 	 	 {disease}(nselect:0)
{disease}(nselect:0) 	 	 {disease of the neuromuscular junction}(nselect:0)
